date;hour;precipitationInMm
1991-02-01;00:00;102.58680879836905
1991-03-01;00:00;63.786730224266655
1991-04-01;00:00;45.41810273751612
1991-05-01;00:00;2.0141524262726316
1991-06-01;00:00;5.5851270093699
1991-07-01;00:00;11.46719767712057
1991-08-01;00:00;76.17164926417175
1991-09-01;00:00;56.95076787727886
1991-10-01;00:00;90.52104373555633
1991-11-01;00:00;113.12830654950815
1991-12-01;00:00;60.95026352582507
1992-01-01;00:00;240.38189667463303
1992-02-01;00:00;80.01495705358685
1992-03-01;00:00;77.9361782600172
1992-04-01;00:00;6.31586533086374
1992-05-01;00:00;0.8344788035319652
1992-06-01;00:00;2.856987296836451
1992-07-01;00:00;13.644057921366782
1992-08-01;00:00;5.702516059391198
1992-09-01;00:00;8.935463499277832
1992-10-01;00:00;38.55524687469006
