long;lat;year;c4_biomass;c3_biomass;dead_grass_biomass;savanna_tree_cover;forest_tree_cover;tree_leaf_biomass;tree_stem_biomass;trees_per_ha
32.25;-24.25;1981;-2.73852;-0.851281;-0.894313;-6.42000000000004e-05;0.00123799999999996;-0.27761;0.520999999999994;-407
31.25;-24.25;1981;-1.54608;-0.987207;-0.372198;-5.4000000000002e-05;5.39999999999985e-05;-0.18409;0.907899999999998;-557
31.25;-22.75;1981;-0.58543;-0.478882;-0.215555;-0.000146399999999998;0.000145999999999979;-0.18372;0.218999999999998;-364
31.75;-25.25;1981;-0.00320600000000004;-0.00309099999999995;-0.154282;-9.28999999999999e-05;9.29999999998987e-05;0;0.163399999999996;-496
31.25;-23.75;1981;0.0947099999999998;-0.0674500000000001;-0.248192;-0.000177;0.000177000000000094;0.12303;0.937000000000005;-425
30.75;-25.25;1981;-1.05176;-0.39527;-0.307933;-5.112e-05;0.00449699999999997;0.13519;0.5783;123
30.75;-23.75;1981;-0.50038;-0.371555;-0.199371;-0.000114499999999997;0.000114000000000058;0.14659;1.1986;-404
30.75;-24.75;1981;-0.58926;-0.5686;-0.11675;-4.09800000000012e-05;0.00202999999999998;0;0;-45
31.25;-24.75;1981;-1.34506;-0.47323;-0.416826;1.95000000000004e-05;-0.00429599999999997;0;0;-676
32.25;-23.25;1981;-0.95816;-1.29012;-0.317285;-0.000114099999999999;0.00365799999999994;-0.2266;0.529300000000003;316
32.25;-22.75;1981;-0.4589;-0.49894;-0.306118;-5.49000000000001e-05;5.50000000000272e-05;-0.7136;0;-618
31.25;-22.25;1981;0.04897;-0.099206;-0.092204;-5.0999999999999e-05;0.001004;-0.07839;0.288999999999998;-451
32.25;-21.75;1981;0.21103;0.231177;-0.023953;-0.000162799999999998;0.000163000000000024;0;0;-832
30.75;-22.75;1981;0.12586;-0.12278;-0.234238;3.24000000000019e-05;-3.2000000000032e-05;-0.12731;0;280
31.75;-24.75;1981;0.030711;-0.030853;-0.257264;-0.000249699999999999;-8.99999999992573e-06;0;0.468699999999998;-528
31.25;-21.75;1981;0.13649;0.087123;-0.054396;-0.000184299999999998;0.000183999999999962;0;0.0840000000000032;-708
31.75;-23.25;1981;-1.150761;-0.565917;-0.404195;-1.37999999999978e-05;0.000921000000000061;-0.89805;0.394000000000002;-133
31.75;-24.25;1981;-2.53606;-1.37846;-0.604599;-0.000143899999999999;0.000144000000000033;-0.19657;0.383200000000002;-432
30.75;-24.25;1981;-0.40233;-0.300635;-0.163899;-0.000187900000000001;0.000187999999999966;0;1.1214;-456
32.25;-23.75;1981;-1.33876;-0.908285;-0.555233;-1.89000000000005e-05;0.00181100000000001;0.00532999999999983;0.247300000000003;-320
30.75;-21.75;1981;0.0617099999999999;-0.0298700000000001;-0.04233;-0.0004498;-0.00137299999999996;0;0;-548
30.75;-23.25;1981;-0.80124;-0.551967;-0.241794;-0.000236300000000002;0.000237000000000043;0;0;-561
32.25;-24.75;1981;0.0951650000000001;0.105556;-0.276075;-0.000243199999999999;0.000242999999999993;0;0.669900000000005;-601
30.75;-22.25;1981;0.02098;-0.081939;-0.085376;9.07999999999951e-05;-0.000242999999999993;0;-0.00459999999999994;-435
31.75;-22.25;1981;0.39252;0.274802;-0.088707;-4.13000000000011e-05;4.09999999999577e-05;-0.04983;0;-284
31.25;-23.25;1981;-0.85951;-0.425477;-0.273353;-7.72999999999989e-05;7.69999999999937e-05;-0.22668;0.280799999999999;-276
31.75;-23.75;1981;-0.42106;-0.354973;-0.235177;6.03999999999986e-05;0.00143800000000005;-0.21784;0.545500000000001;-388
32.25;-25.25;1981;-0.986025;-0.792583;-0.347322;1.54999999999999e-05;-1.6000000000016e-05;0;0.764400000000002;-484
31.75;-21.75;1981;0.38049;0.17969;0.158595;-0.000101900000000002;0.000101000000000018;0;0;-736
32.25;-22.25;1981;0.24489;-0.139;-0.026549;-0.000157600000000001;0.000157999999999991;0;0;-532
31.75;-22.75;1981;-0.55008;-0.404938;-0.239684;-7.99000000000008e-05;0.001691;-0.29075;0.266999999999999;-204
31.25;-25.25;1982;-0.34918;-0.47369;-0.115638;-5.07000000000007e-05;-0.00698500000000002;0;-0.599800000000002;255
32.25;-24.25;1982;1.69769;0.838291;0.246276;-7.41000000000006e-05;-0.00019199999999997;0;0;-248
31.25;-24.25;1982;0.53393;0.315287;0.054095;-2.75999999999992e-05;2.8000000000028e-05;0;0;-15
31.25;-22.75;1982;1.66984;0.830352;0.229727;-0.000206100000000001;0.000206000000000039;0;0;-397
31.75;-25.25;1982;0.513824;0.378779;0.019082;-0.0001072;0.000107000000000079;-0.00444999999999984;0;729
31.25;-23.75;1982;1.33663;0.71676;0.345;-0.000197199999999998;0.000197000000000003;0;0;381
30.75;-25.25;1982;0.52755;0.04311;0.028014;-0.00011832;0.00337500000000002;0;0;22
30.75;-23.75;1982;1.03019;0.590165;0.154097;-0.000160800000000003;0.000160999999999967;0;0.149300000000004;12
30.75;-24.75;1982;0.18861;0.0329200000000003;0.040337;-7.56399999999992e-05;0.00133800000000006;0;0.0269999999999992;-26
31.25;-24.75;1982;0.36752;0.00368999999999997;0.075208;-1.40999999999995e-05;-0.00781100000000001;0;0;-167
32.25;-23.25;1982;1.10539;0.86854;0.286775;-0.000129799999999999;0.001753;0;0;-289
32.25;-22.75;1982;1.30124;0.58455;0.476688;-8.16000000000011e-05;8.20000000000265e-05;0;0;-153
31.25;-22.25;1982;0.84221;0.359696;0.199864;-0.000101199999999999;-0.001058;0;0;-171
32.25;-21.75;1982;0.45375;0.15453;0.139814;-0.000144699999999998;0.000144999999999951;0;0.0626000000000033;-694
30.75;-22.75;1982;2.03884;1.04993;0.571366;-1.02999999999978e-05;9.99999999995449e-06;0;0;-89
31.75;-24.75;1982;1.046327;0.615708;0.224963;-0.0003049;-0.00232700000000008;0;0;-177
31.25;-21.75;1982;0.45237;0.208531;0.122618;-0.000195500000000001;0.000195999999999974;0;0;-138
31.75;-23.25;1982;2.307281;1.14297;0.476666;-8.6300000000001e-05;-0.00270999999999999;0;0;-365
31.75;-24.25;1982;0.84879;0.3389;0.045702;-0.0001676;0.000167000000000028;-0.04894;0;-340
30.75;-24.25;1982;0.2018;-0.11106;0.020848;-0.000186599999999999;0.000186000000000019;0;0.360399999999998;-223
32.25;-23.75;1982;2.11935;1.003485;0.497365;-6.39000000000004e-05;-0.00483100000000003;0;0;-304
30.75;-21.75;1982;0.78272;0.36252;0.136663;-0.000301099999999999;-0.000306000000000028;0;0;309
30.75;-23.25;1982;1.30499;0.735327;0.21367;-0.000237799999999996;0.000236999999999932;0;0;257
32.25;-24.75;1982;1.11961;0.635159;0.255692;-0.000223900000000001;0.000224000000000002;0;0;-139
30.75;-22.25;1982;1.03069;0.450049;0.190648;9.50000000000048e-05;-0.000674999999999981;0;0;-30
31.75;-22.25;1982;1.03952;0.471452;0.26736;-6.49999999999956e-06;6.99999999997925e-06;0;0;-370
31.25;-23.25;1982;1.58006;0.832597;0.325618;-0.0001233;0.000124000000000013;0;0;-125
31.75;-23.75;1982;1.59465;0.846173;0.320845;2.92999999999995e-05;8.69999999999482e-05;0;0;-121
32.25;-25.25;1982;0.617095;0.406857;0.070462;3.97999999999996e-05;-4.000000000004e-05;0;0;-221
31.75;-21.75;1982;0.76704;0.16884;0.221226;-0.000115899999999999;0.000116000000000005;0;0;-314
32.25;-22.25;1982;1.66943;0.87798;0.41431;-0.000125799999999999;0.000125999999999959;0;0;-395
31.75;-22.75;1982;0.96121;0.388378;0.273761;-0.000146299999999999;-0.00146999999999997;0;0;-345
31.25;-25.25;1983;0.90313;0.3749;0.101295;-9.91000000000047e-05;-0.00495899999999994;0;0;-265
32.25;-24.25;1983;-1.08519;-0.39255;-0.145022;-8.76000000000002e-05;-0.000534999999999952;0;0;-84
31.25;-24.25;1983;-0.32436;-0.1475;-0.06435;-5.6500000000001e-05;5.5999999999945e-05;0;0.0628000000000029;-293
31.25;-22.75;1983;-0.64189;-0.45767;-0.059663;-0.000171999999999999;0.00017199999999995;0;0;131
31.75;-25.25;1983;0.13367;0.07822;0.06641;-0.0001358;0.000136000000000025;0;0;-302
31.25;-23.75;1983;0.12977;0.151;0.059077;-0.000214000000000002;0.000213999999999936;0;0;-95
30.75;-25.25;1983;0.0210600000000003;0.14913;0.012599;-6.04400000000001e-05;0.00166200000000005;0;0.0383999999999993;-238
30.75;-23.75;1983;-1.35029;-1.154814;-0.200555;-0.000161099999999997;0.000160999999999967;0;0.813600000000001;732
30.75;-24.75;1983;0.50062;0.44343;0.129925;-0.00010005;0.00143399999999994;-0.0799099999999999;0.473000000000001;0
31.25;-24.75;1983;0.52777;0.40103;0.140482;-6.74000000000004e-05;-0.00862600000000002;0;0;-340
32.25;-23.25;1983;0.79359;0.75948;0.058129;-0.000144600000000002;-9.49999999999562e-05;0;0;-243
32.25;-22.75;1983;-0.70375;-0.27336;-0.338467;-9.58000000000001e-05;9.49999999999562e-05;0;0.138500000000001;-32
31.25;-22.25;1983;0.78933;0.49545;0.153288;-0.000106000000000002;-0.00053700000000001;0;0;-3
32.25;-21.75;1983;-0.51606;-0.13016;-0.14466;-0.0001578;0.000157999999999991;0;0.4801;319
30.75;-22.75;1983;-1.79723;-0.84123;-0.321605;-9.50000000000256e-06;9.00000000003676e-06;0;0;252
31.75;-24.75;1983;0.0255799999999999;0.27094;0.015458;-0.0002442;-0.000934999999999908;0;0;22
31.25;-21.75;1983;0.1469;0.20012;0.020507;-0.000193400000000003;0.000192999999999999;0;0;-43
31.75;-23.25;1983;0.10332;0.24754;0.045569;-0.000116700000000001;-0.00456699999999999;-0.00897999999999999;0;-326
31.75;-24.25;1983;-1.01869;-0.498227;-0.168072;-0.000185000000000001;0.000184999999999991;-0.0119400000000001;0;48
30.75;-24.25;1983;-0.16124;0.139915;-0.059612;-0.000185600000000001;0.000186000000000019;0;0;-87
32.25;-23.75;1983;-0.0515000000000003;0.21405;0.00835699999999995;-8.5e-05;-0.00656799999999991;0;0;-174
30.75;-21.75;1983;-0.80365;-0.36754;-0.134198;-0.000296399999999995;0.000495000000000023;0;0;-42
30.75;-23.25;1983;0.00668999999999986;0.0290599999999999;0.049119;-0.000220200000000004;0.000221000000000027;0;0.301600000000001;347
32.25;-24.75;1983;-1.05309;-0.480161;-0.155828;-0.0002749;0.000890999999999975;0;0;-470
30.75;-22.25;1983;0.26716;0.22132;0.070221;0.000118;-0.000415000000000054;0;0;48
31.75;-22.25;1983;0.62076;0.27542;0.03501;2.13999999999978e-05;-2.19999999999665e-05;0;0;19
31.25;-23.25;1983;-0.19549;0.04756;-0.042748;-0.0001004;9.9999999999989e-05;0;0;-210
31.75;-23.75;1983;-0.3681;-0.0622199999999999;-0.055855;1.30000000000269e-06;-0.000404999999999989;-0.12242;0;-139
32.25;-25.25;1983;-0.42378;-0.155258;-0.068757;4.60000000000009e-05;-4.59999999999905e-05;0;0;248
31.75;-21.75;1983;0.98228;0.93964;0.216805;-0.000120100000000001;0.000120000000000009;0;0;126
32.25;-22.25;1983;0.21126;0.54339;-0.105805;-0.000105299999999999;0.000105000000000022;0;0;27
31.75;-22.75;1983;-0.58938;-0.18444;-0.180767;-0.000122299999999999;-0.00084799999999996;0;0;-111
31.25;-25.25;1984;-0.33257;-0.00113000000000008;0.104183;-0.000277199999999998;-0.00410200000000005;0;0;-281
32.25;-24.25;1984;-0.04497;-0.21406;-0.012471;-5.85999999999989e-05;0.00130299999999994;0;0;-217
31.25;-24.25;1984;0.5003;0.39048;0.09075;-0.000136499999999998;0.000137000000000054;0;0;-238
31.25;-22.75;1984;-0.44467;0.0229900000000001;-0.090145;-0.000158100000000001;0.000157999999999991;0;0.110800000000001;38
31.75;-25.25;1984;0.29484;0.0315800000000002;0.128941;-5.93999999999994e-05;5.9999999999949e-05;0;0;73
31.25;-23.75;1984;-0.44497;-0.22062;0.0282789999999999;-0.000193699999999998;0.000194000000000027;0;0;-200
30.75;-25.25;1984;-0.08074;-0.33249;0.090123;2.57799999999996e-05;0.00186200000000003;0;0;-308
30.75;-23.75;1984;0.84567;0.936204;0.146773;-0.0001093;0.000109000000000026;0;0;-178
30.75;-24.75;1984;-1.1316;-0.47238;-0.243202;-9.47999999999999e-05;0.002112;0;0;-227
31.25;-24.75;1984;-0.62261;-0.0934600000000001;-0.114619;-2.88000000000007e-05;-0.00870099999999996;0;0;-219
32.25;-23.25;1984;-0.11078;-0.15526;0.178387;-0.000150499999999998;-0.000913000000000053;0;0;-267
32.25;-22.75;1984;0.91305;0.44068;0.178865;-8.41999999999996e-05;8.50000000000017e-05;0;0;-107
31.25;-22.25;1984;-0.30691;-0.0935499999999998;-0.016286;-7.84999999999987e-05;0.000851000000000046;0;0;-167
32.25;-21.75;1984;0.37862;0.0769499999999999;0.043502;-0.000127200000000001;0.000127000000000099;0;0.480499999999999;102
30.75;-22.75;1984;0.23726;0.15638;0.066782;5.73000000000032e-05;-5.69999999999737e-05;0;0;-147
31.75;-24.75;1984;0.26096;0.18796;0.125013;-7.55999999999986e-05;0.000817999999999985;0;0;-195
31.25;-21.75;1984;0.29071;0.24491;0.051705;-0.000176999999999997;0.000177000000000094;0;0;-239
31.75;-23.25;1984;0.60279;0.34176;0.284469;-0.000144399999999999;-0.002749;0;0;-317
31.75;-24.25;1984;0.51858;0.369667;0.086387;-0.000154899999999999;0.000155000000000016;0;0;-166
30.75;-24.25;1984;0.52232;0.30571;0.106797;-0.000213100000000001;0.000213000000000019;0;0;-25
32.25;-23.75;1984;-0.16318;-0.40767;0.12249;-2.40999999999991e-05;-0.00544100000000003;0;0;-145
30.75;-21.75;1984;0.22221;0.22728;0.019722;-0.000316300000000005;7.89999999999402e-05;0;0.0216999999999992;-216
30.75;-23.25;1984;-0.42905;-0.19302;0.018536;-0.000286799999999997;0.000286000000000008;0;0;326
32.25;-24.75;1984;0.92511;0.614241;0.286423;-0.0002746;0.00197100000000006;0;0;49
30.75;-22.25;1984;-0.22439;-0.04654;0.0466760000000001;8.97999999999941e-05;-0.000242999999999993;0;0;147
31.75;-22.25;1984;0.28919;0.29354;0.091722;2.57000000000035e-05;-2.49999999999417e-05;0;0.0132999999999974;12
31.25;-23.25;1984;-0.23294;-0.0756999999999999;-0.023403;-9.93999999999995e-05;9.90000000000713e-05;0;0;-59
31.75;-23.75;1984;-0.26302;-0.12662;-0.023195;3.16999999999991e-05;0.000526999999999944;0;0;-110
32.25;-25.25;1984;0.93045;0.651604;0.288756;-3.20000000000008e-06;4.000000000004e-06;0;0;220
31.75;-21.75;1984;-0.8605;-0.14407;-0.199213;-0.000102099999999997;0.000102999999999964;0;0;-142
32.25;-22.25;1984;-0.0124400000000002;-0.13399;0.0235110000000001;-8.99999999999998e-05;9.00000000000345e-05;0;0;-64
31.75;-22.75;1984;0.08775;-0.10914;-0.01058;-6.95999999999995e-05;0.00101599999999991;0;0;-75
31.25;-25.25;1985;-0.90111;-0.54129;-0.200156;-0.000261299999999999;-0.00176299999999996;0;0;88
32.25;-24.25;1985;-0.936505;-0.407705;-0.214764;-7.3199999999999e-05;0.00107199999999996;0.0954299999999999;0;138
31.25;-24.25;1985;-0.5975;-0.447312;-0.050725;-0.000167900000000002;0.000167999999999946;0;0;-34
31.25;-22.75;1985;-1.168188;-0.529704;-0.185094;-0.000221300000000001;0.000222000000000055;0;0.401199999999999;306
31.75;-25.25;1985;-0.736338;-0.314924;0.048995;-6.71000000000005e-05;6.70000000000393e-05;0;0;216
31.25;-23.75;1985;-1.4014;-1.008016;-0.313005;-0.000183100000000002;0.000183000000000044;0;0;-57
30.75;-25.25;1985;-0.61308;-0.19119;-0.186983;9.96000000000156e-06;0.00248999999999999;0;0;100
30.75;-23.75;1985;-0.48835;-0.517421;-0.082665;-0.000114700000000002;0.000114999999999976;0;0.1233;-314
30.75;-24.75;1985;0.155;-0.20326;-0.0513750000000001;-6.95699999999997e-05;0.000793000000000044;0;0;-50
31.25;-24.75;1985;-0.71624;-0.66386;-0.118531;3.67000000000006e-05;-0.00752900000000001;0;0;30
32.25;-23.25;1985;-1.83315;-0.913173;-0.472262;-0.000137200000000001;1.40000000000695e-05;0;0;-123
32.25;-22.75;1985;-1.41226;-1.00381;-0.279493;-5.93000000000017e-05;5.90000000000312e-05;0;0;167
31.25;-22.25;1985;-1.77644;-0.796064;-0.289409;-8.29000000000003e-05;0.00176500000000002;0;0.00300000000000011;-44
32.25;-21.75;1985;-0.78891;-0.643279;-0.086435;-0.000108500000000004;0.000108999999999915;0;0.4895;70
30.75;-22.75;1985;-0.80383;-0.49244;-0.20074;4.32000000000002e-05;-4.30000000000152e-05;0;0;32
31.75;-24.75;1985;-1.04594;-0.844155;-0.07533;-7.28000000000013e-05;0.001969;0;0;476
31.25;-21.75;1985;-1.295288;-0.774154;-0.19539;-0.0001665;0.000166999999999917;0;0.158299999999997;496
31.75;-23.25;1985;-1.77654;-1.07185;-0.486373;-0.0001081;-0.00133000000000005;0;0;74
31.75;-24.25;1985;-0.66892;-0.402657;-0.141885;-0.000152699999999999;0.000152999999999959;0.0355100000000002;0;300
30.75;-24.25;1985;-0.58298;-0.468184;-0.068879;-0.0002063;0.000206999999999957;0;0;92
32.25;-23.75;1985;-1.7915;-0.871085;-0.469726;-1.52999999999993e-05;-0.00497199999999998;0;0;95
30.75;-21.75;1985;-0.72266;-0.591086;-0.115588;-0.000265399999999999;0.000524999999999998;0;0.0560000000000009;127
30.75;-23.25;1985;-0.79921;-0.485594;-0.19348;-0.000273799999999998;0.000273999999999996;0;0.518100000000004;397
32.25;-24.75;1985;-1.512568;-1.01927;-0.31949;-0.000286400000000001;0.001031;0;0.188099999999999;505
30.75;-22.25;1985;-1.2059;-0.661621;-0.24815;5.77000000000008e-05;7.40000000000185e-05;0;0;-190
31.75;-22.25;1985;-1.91372;-0.79813;-0.284609;-1.94000000000027e-05;1.89999999999912e-05;0;0.0128000000000021;-12
31.25;-23.25;1985;-1.164019;-0.620569;-0.190179;-0.0001128;0.00011300000000003;0;0.0797999999999988;73
31.75;-23.75;1985;-1.23614;-0.689712;-0.241619;-2.80000000000072e-06;0.00109200000000009;0;0;364
32.25;-25.25;1985;-0.65648;-0.468529;0.071577;-3.85000000000003e-05;3.79999999999825e-05;0;0;1154
31.75;-21.75;1985;-2.227643;-1.585661;-0.322954;-0.000105900000000003;0.000105000000000022;0;0;23
32.25;-22.25;1985;-1.29877;-1.10882;-0.135371;-9.26000000000017e-05;9.30000000000097e-05;0;0;748
31.75;-22.75;1985;-0.47828;-0.278718;-0.086556;-6.15000000000025e-05;-0.000116999999999923;0;0;227
31.25;-25.25;1986;1.2313;0.92126;0.232751;-0.0002301;0.000924999999999954;0;0;736
32.25;-24.25;1986;0.641135;0.396445;0.11016;-0.0001226;-0.000372999999999957;0;0;717
31.25;-24.25;1986;-0.25356;-0.169326;-0.089548;-0.000219399999999998;0.000218999999999969;0.00640000000000018;0.145899999999997;414
31.25;-22.75;1986;1.022738;0.473694;0.181252;-0.0002343;0.000233999999999956;0;0;209
31.75;-25.25;1986;0.342138;0.200354;-0.091317;-3.91000000000002e-05;3.90000000000112e-05;0;0;994
31.25;-23.75;1986;1.25014;0.815776;0.174063;-0.000169099999999998;0.000168999999999975;0;0;428
30.75;-25.25;1986;0.90624;0.66173;0.143108;-4.56000000000067e-06;0.00343899999999997;0;0.0116999999999994;188
30.75;-23.75;1986;1.81442;1.051891;0.411418;-0.000125800000000002;0.000126000000000071;0;0;153
30.75;-24.75;1986;-0.0372300000000001;0.0541799999999999;0.017773;-7.55900000000004e-05;0.000445999999999946;0;0;37
31.25;-24.75;1986;0.36898;0.1741;0.033384;5.61999999999993e-05;-0.00666100000000003;0;0;657
32.25;-23.25;1986;0.30618;0.0980629999999999;0.078837;-0.000211200000000002;-0.00124300000000011;0;0;280
32.25;-22.75;1986;0.96989;0.63692;0.246193;-6.03999999999986e-05;5.9999999999949e-05;0;0;145
31.25;-22.25;1986;1.05011;0.489254;0.109597;-6.51999999999979e-05;0.00161899999999993;0;0;66
32.25;-21.75;1986;0.83979;0.738699;0.127829;-7.92999999999974e-05;7.90000000000513e-05;0;0.612000000000002;365
30.75;-22.75;1986;1.56139;0.88026;0.289289;-6.44000000000061e-05;6.3999999999953e-05;0;0;-120
31.75;-24.75;1986;0.32546;0.294335;-0.078315;-0.000166699999999999;0.00186599999999992;0;0;310
31.25;-21.75;1986;0.921618;0.499344;0.123692;-0.0001653;0.000165000000000082;0;0.531500000000001;-143
31.75;-23.25;1986;0.2615;0.11247;0.05755;-0.0001029;-0.001023;0;0;178
31.75;-24.25;1986;0.2766;0.127097;0.064461;-0.000147400000000002;0.000147000000000008;0;0.0648999999999944;424
30.75;-24.25;1986;0.45273;0.398084;0.066745;-0.000140999999999999;0.000141000000000058;0;0;606
32.25;-23.75;1986;0.38935;0.325835;0.054679;-1.53000000000011e-05;-0.00304700000000002;0;0;334
30.75;-21.75;1986;0.5141;0.392676;0.100234;-0.0001863;0.000922000000000089;0;0;264
30.75;-23.25;1986;1.25232;0.679644;0.239963;-0.000203400000000006;0.000203999999999982;0;0.191800000000001;-23
32.25;-24.75;1986;0.770038;0.48285;0.071304;-0.000264899999999998;0.000573999999999963;0;0;547
30.75;-22.25;1986;0.55412;0.358271;0.055067;5.6500000000001e-05;0.000995999999999997;0;0.087299999999999;235
31.75;-22.25;1986;1.29705;0.4608;0.174621;-2.92000000000001e-05;2.89999999999457e-05;0;0;157
31.25;-23.25;1986;1.215519;0.525219;0.185681;-0.0001793;0.000178999999999929;0;0;448
31.75;-23.75;1986;0.52371;0.192072;0.092771;-1.89999999999982e-05;0.00166999999999995;0;0;259
32.25;-25.25;1986;0.28537;0.130489;-0.140363;-4.52999999999999e-05;4.50000000000728e-05;0;0;-278
31.75;-21.75;1986;1.709323;0.920561;0.167122;-9.73999999999975e-05;9.80000000000425e-05;0;0.0337999999999994;810
32.25;-22.25;1986;0.37026;0.31649;0.00558400000000003;-9.49999999999979e-05;9.49999999999562e-05;0;0;63
31.75;-22.75;1986;0.42975;0.350858;0.13013;-6.85999999999985e-05;-0.00127900000000003;0;0;70
31.25;-25.25;1987;0.75597;0.45342;0.117551;-0.0002202;0.00265700000000002;0.22412;0.788000000000004;-542
32.25;-24.25;1987;0.73587;0.42814;0.251252;-0.000100800000000002;5.10000000000232e-05;0.08582;0;292
31.25;-24.25;1987;1.1444;0.636828;0.256404;-0.000208800000000002;0.000209000000000015;0;0.238400000000006;-283
31.25;-22.75;1987;1.95897;0.96201;0.540641;-0.000230599999999997;0.000230999999999981;0;0;-187
31.75;-25.25;1987;0.61338;0.33871;0.088035;7.50000000000056e-06;-8.000000000008e-06;0;0;-570
31.25;-23.75;1987;0.84036;0.35914;0.205771;-0.000181600000000001;0.000180999999999987;0;0;-256
30.75;-25.25;1987;0.45201;0.36646;0.14895;-3.53699999999998e-05;0.00285400000000002;0;0.387600000000001;-94
30.75;-23.75;1987;0.3954;0.24659;0.224685;-8.19999999999987e-05;8.19999999999155e-05;0;0;-561
30.75;-24.75;1987;1.05166;0.85875;0.234828;-0.00010989;0.00158700000000001;0;0;-108
31.25;-24.75;1987;0.76009;0.39431;0.168775;6.56000000000007e-05;-0.00549899999999992;0.34323;0;-398
32.25;-23.25;1987;1.17746;0.65619;0.284575;-0.000214299999999997;-0.00227499999999992;0;0;-399
32.25;-22.75;1987;0.80668;0.30005;0.311569;-7.94999999999997e-05;8.000000000008e-05;0;0;-105
31.25;-22.25;1987;1.0036;0.45916;0.27444;-3.87000000000026e-05;0.00192700000000001;0;0.019400000000001;-1
32.25;-21.75;1987;-0.65041;-0.398043;-0.077861;-2.01000000000021e-05;2.000000000002e-05;0;0.3476;534
