long;lat;year;c4_biomass;c3_biomass;dead_grass_biomass;savanna_tree_cover;forest_tree_cover;tree_leaf_biomass;tree_stem_biomass;trees_per_ha
31.75;-22.75;1980;0.06806;0.14939;-0.215874;0.009467;-0.0013415;0;0.33483;-31
31.25;-25.25;1981;-1.10991;-0.72401;-0.373665;0.00501299999999999;0.015866;0;0.604900000000001;-224
32.25;-24.25;1981;-1.86371;-1.068171;-0.875886;0.0017446;0.029155;0;0.679200000000002;-417
31.25;-24.25;1981;-1.66993;-0.967407;-0.468074;-3.56999999999996e-05;-0.013912;0;0;-443
31.25;-22.75;1981;-1.61637;-0.975441;-0.3687;0.00318299999999999;-0.0030344;0.11443;0;-143
31.75;-25.25;1981;-2.19911;-0.71237;-0.631933;0.000240299999999999;-0.00193900000000002;0;0;-335
31.25;-23.75;1981;-0.96792;-0.61483;-0.4469;0.00128490000000001;-0.003608;0;0;-161
30.75;-25.25;1981;-0.591629999999999;-0.0973999999999999;-0.250205;-0.00632800000000003;0.00019011;0.0646289999999999;0;24
30.75;-23.75;1981;-0.65189;-0.0671999999999999;-0.222102;-0.00073949999999999;-0.013813;0;-0.0952999999999999;-117
30.75;-24.75;1981;-0.874;-0.44904;-0.35293;0.000235999999999986;-4.46600000000002e-05;0.052935;0;-121
31.25;-24.75;1981;-1.77611;-0.95694;-0.60433;0.007658;0.014357;0;0.6395;-443
32.25;-23.25;1981;-0.72768;-1.250535;-0.353236;0.00619399999999998;0.014473;0.0100100000000001;0.596299999999999;51
32.25;-22.75;1981;-1.52623;-1.07201;-0.724993;0.021604;-0.000163399999999998;-0.22781;0;-606
31.25;-22.25;1981;-0.22852;-0.33785;0.000120000000000009;-0.011909;-0.0020847;0;0;-313
32.25;-21.75;1981;-1.33085;-0.890924;-0.430687;0.0001641;-0.000476000000000032;0.05108;0;-255
30.75;-22.75;1981;0.0652300000000001;-0.29661;0.125243;5.66000000000039e-05;-0.026407;0;0;-121
31.75;-24.75;1981;0.0853999999999999;-0.02153;-0.806934;0.000681599999999997;-0.00448999999999999;0;0;-642
31.25;-21.75;1981;-1.57945;-0.772681;-0.574264;-0.000323;-0.016258;0.0265299999999999;0;-498
31.75;-23.25;1981;-2.053234;-1.162043;-0.556096;0.01286;0.0032266;0.10638;0;-72
31.75;-24.25;1981;-1.12231;-0.42103;-0.628968;0.006851;-7.28199999999999e-05;0;0.47851;-429
30.75;-24.25;1981;-1.88903;-0.59386;-1.2878;0.003801;-0.0041433;0;0.380630000000001;-440
32.25;-23.75;1981;-1.8899;-1.058035;-0.791754;0.013493;0.00331000000000001;0.23173;0;-135
30.75;-21.75;1981;0.07368;-0.22384;0.014056;-0.003964;-0.00020422;0;0;-493
30.75;-23.25;1981;-0.63466;-0.48372;0.149934;-0.00591700000000001;-0.021204;0;0;-148
32.25;-24.75;1981;0.121578;0.110738;-0.268327;-9.39000000000009e-05;2.00000000005751e-06;0;0.661700000000003;-594
30.75;-22.25;1981;-0.57766;-0.222991;-0.395472;-0.00625599999999998;-0.0013974;0;0.0508999999999995;-480
31.75;-22.25;1981;0.64342;0.2958;-0.044165;0.014693;0.0025188;0;0;-372
31.25;-23.25;1981;-1.133981;-0.521505;-0.372278;0.012183;0.00914500000000001;0.06501;0.6571;-200
31.75;-23.75;1981;0.46142;0.0648299999999999;-0.0722;-0.00498;-0.014572;0;0;-344
32.25;-25.25;1981;-1.755916;-1.20188;-0.5677;0.000979300000000002;-0.000736999999999988;0.42868;0;-206
31.75;-21.75;1981;0.43435;0.22063;0.113341;-0.0001156;0.000115000000000087;0;0;-690
32.25;-22.25;1981;-0.14291;-0.256678;-0.125129;-0.000401000000000012;-0.00929000000000002;0;0;-483
31.75;-22.75;1981;-1.19862;-0.814844;-0.092542;-0.006358;-0.0062329;0;0;-152
31.25;-25.25;1982;-0.58269;-0.62623;-0.193643;0.004249;0.0147;0;0.340599999999998;334
32.25;-24.25;1982;1.45201;0.742341;0.208631;0.0012148;0.027154;0;0.235499999999998;-55
31.25;-24.25;1982;0.82374;0.439717;0.129175;-2.63999999999993e-05;-0.014108;0;0;55
31.25;-22.75;1982;1.9823;0.864411;0.364714;0.004299;-0.002293;0;-0.433249999999999;-222
31.75;-25.25;1982;-0.0531699999999999;-0.0144;-0.15831;0.000175000000000002;-0.00402400000000003;-0.0385800000000001;0;486
31.25;-23.75;1982;1.64126;0.6951;0.41956;0.0015989;-0.00409100000000001;0;0;244
30.75;-25.25;1982;0.3468;-0.17557;-0.711784;-0.01407;3.23999999999984e-06;0;0;-28
30.75;-23.75;1982;0.32306;0.21357;0.104772;0.00194499999999999;-0.00469799999999998;0;-0.831900000000001;62
30.75;-24.75;1982;0.24234;-0.16834;0.0644699999999999;0.0025;9.27999999999997e-06;0;-0.0176399999999997;-27
31.25;-24.75;1982;-0.37598;-0.32333;-0.187462;0.00633099999999998;0.013397;0;0.395200000000001;44
32.25;-23.25;1982;0.79088;0.798055;0.240759;0.004886;0.012629;0;0.0527999999999995;-129
32.25;-22.75;1982;1.34786;0.49668;0.298641;0.018403;-0.000175100000000001;-0.0172199999999998;0.21965;-53
31.25;-22.25;1982;0.70135;0.24399;0.071822;-0.016264;-0.00263835;0;0;-122
32.25;-21.75;1982;1.45351;0.837184;0.410527;-0.000197799999999998;-0.00620099999999996;0;0;-748
30.75;-22.75;1982;2.33346;1.09735;0.562836;0.000200800000000001;-0.025765;0;0;63
31.75;-24.75;1982;0.32692;-0.21202;0.20623;0.000121299999999998;-0.016336;0;0;-303
31.25;-21.75;1982;1.04917;0.718221;0.072445;-0.000510299999999998;-0.019617;0;0;27
31.75;-23.25;1982;2.110114;1.038693;0.44908;0.00642000000000001;0.0008436;0;0;-249
31.75;-24.25;1982;0.18737;-0.0411699999999999;-0.067084;-0.00165799999999999;-7.30800000000001e-05;0;0.0830200000000003;-239
30.75;-24.25;1982;0.11672;-0.2899;0.73659;0.010655;-0.00391269999999999;0.24363;0;-36
32.25;-23.75;1982;1.88989;0.887655;0.412988;0.010551;0.0035336;0;0.28077;-150
30.75;-21.75;1982;0.73855;0.24926;0.352034;-0.010175;-0.00031802;0;0;271
30.75;-23.25;1982;0.87365;0.55257;0.228158;-0.00489500000000001;-0.020782;0;0;258
32.25;-24.75;1982;1.11518;0.626552;0.255542;-0.0001583;-0.000122999999999984;0;0;-154
30.75;-22.25;1982;1.68293;0.612621;0.429453;-0.00509300000000001;-0.0016236;0;0;137
31.75;-22.25;1982;0.5908;0.20837;0.278646;0.01179;0.0020563;-0.01617;0;-263
31.25;-23.25;1982;1.639751;0.785005;-0.0755;0.00209300000000001;0.00298999999999999;0;0.197699999999999;-263
31.75;-23.75;1982;0.21272;0.07605;0.464366;-0.00363899999999999;-0.010489;0;-0.34782;-18
32.25;-25.25;1982;0.868876;0.53513;0.164225;0.0007461;-0.00173000000000001;0;0;-25
31.75;-21.75;1982;1.14018;0.43289;0.269849;-0.000153599999999997;0.000153999999999987;0;0;-298
32.25;-22.25;1982;1.70961;0.838118;0.598009;-0.000652999999999987;-0.00980199999999998;0;0;-349
31.75;-22.75;1982;1.51087;0.629064;0.025518;1.4000000000014e-05;-0.0015514;0;0;-345
31.25;-25.25;1983;0.70826;0.29417;0.036813;0.00443499999999997;0.014913;0;0.779500000000002;-147
32.25;-24.25;1983;-1.18838;-0.52644;-0.149622;0.000902299999999995;0.026143;0;0.398500000000002;48
31.25;-24.25;1983;-0.10939;-0.10194;-0.027716;-4.19999999999934e-06;-0.0134949999999999;-0.11974;-0.0101999999999975;-218
31.25;-22.75;1983;-0.5325;-0.21937;-0.584816;0.000217999999999996;-0.002736;0;0.24139;25
31.75;-25.25;1983;0.35729;0.2084;0.084678;0.000129899999999999;-0.00557199999999991;0;0;-210
31.25;-23.75;1983;-0.3196;0.157;-0.128348;0.00224099999999999;-0.004162;0.0706600000000002;0;65
30.75;-25.25;1983;0.461329999999999;0.28469;0.760629;-0.017811;-0.00012348;0;0;16
30.75;-23.75;1983;-0.95689;-0.33436;-0.274213;0.00396360000000001;0.003471;0;0;-47
30.75;-24.75;1983;0.92425;0.63529;0.29713;0.010896;0.00024295;0;0.25366;-3
31.25;-24.75;1983;0.45397;0.17747;0.0766559999999999;0.00542800000000004;0.012707;0;0.213900000000001;-222
32.25;-23.25;1983;0.74474;0.75226;0.0769249999999999;0.00349100000000002;0.010739;0;0.1837;-181
32.25;-22.75;1983;0.13518;0.2442;-0.08245;0.01389;-0.000283800000000001;0;0.38855;-116
31.25;-22.25;1983;1.04278;0.57192;0.544764;-0.00430700000000001;-0.00179586;-0.0726099999999998;-0.43194;335
32.25;-21.75;1983;-1.04561;-0.46939;-0.314913;-0.000111100000000003;-0.006106;0.52863;0;505
30.75;-22.75;1983;-0.74114;-0.30729;0.09368;0.000344299999999999;-0.023636;0;-1.3338;330
31.75;-24.75;1983;0.38042;0.31107;0.322583;8.04000000000013e-05;-0.027263;0;0;98
31.25;-21.75;1983;0.57321;0.0107499999999998;0.417208;5.57999999999982e-05;-0.016607;0;-1.2507;190
31.75;-23.25;1983;0.20352;0.24613;0.066733;0.00325800000000001;-0.00113289999999999;0;0;-228
31.75;-24.25;1983;-0.76354;-0.310835;-0.081705;-0.000217999999999996;-6.89599999999999e-05;-0.39034;0;-58
30.75;-24.25;1983;-1.28425;-0.26215;-0.348897;0.011462;-0.00389850000000001;0.19444;0;-26
32.25;-23.75;1983;-0.36586;-0.20306;-0.0245379999999999;0.00750100000000001;0.0017336;0;0.45833;11
30.75;-21.75;1983;-0.0703999999999998;-0.13204;0.0441550000000001;0.00403499999999998;-9.32300000000001e-05;0.00153999999999987;-0.55395;77
30.75;-23.25;1983;0.48182;0.168;0.165756;-0.004029;-0.021099;0;0;92
32.25;-24.75;1983;-0.84868;-0.458331;-0.147333;-0.000186199999999999;0.00054299999999996;0;0;-452
30.75;-22.25;1983;0.46146;0.25276;0.122164;-0.002301;-0.0012726;0;0;126
31.75;-22.25;1983;0.59884;0.3628;0.088102;0.01808;0.0026667;0;0;120
31.25;-23.25;1983;1.13531;0.4918;0.568229;-5.49999999999995e-05;0.000401999999999986;0;0;-66
31.75;-23.75;1983;-0.0374699999999999;0.15115;-0.527687;-0.00354900000000001;-0.013393;-0.64712;0;-120
32.25;-25.25;1983;0.02135;0.24351;-0.00378499999999998;0.000837199999999996;-0.00184100000000004;0;0;136
31.75;-21.75;1983;1.02297;0.96656;0.261402;-0.000224099999999998;0.000224000000000002;0;0;154
32.25;-22.25;1983;0.24759;0.66706;-0.137345;-0.000693000000000013;-0.010024;0;0;47
31.75;-22.75;1983;0.47528;0.36395;0.35524;-0.00170400000000001;-0.002937;-0.0175399999999999;0;103
31.25;-25.25;1984;-0.38354;0.00418000000000007;0.042573;0.00426700000000002;0.014952;0;0.3843;-224
32.25;-24.25;1984;-0.17809;-0.00869000000000009;-0.032855;0.000867300000000001;0.0261169999999999;0;0.497399999999999;-137
31.25;-24.25;1984;0.0314200000000002;0.13239;-0.153985;-3.11000000000027e-05;-0.0150220000000001;0;-0.150600000000004;-498
31.25;-22.75;1984;-0.0788500000000001;0.0471299999999999;0.409528;-0.00314399999999998;-0.0035165;0;0;67
31.75;-25.25;1984;0.20415;0.0705600000000002;0.093462;7.88000000000004e-05;-0.00665800000000005;0;0;79
31.25;-23.75;1984;-0.62581;-0.94344;-0.105732;0.0024725;-0.00400400000000001;0;0;93
30.75;-25.25;1984;-0.346159999999999;-0.38692;0.18963;-0.014048;-5.58799999999995e-05;0;0;-183
30.75;-23.75;1984;0.09321;-0.03325;-0.520016;0.001716;-0.00580400000000003;-0.00448000000000004;0;-267
30.75;-24.75;1984;-1.49757;-0.48661;-0.388827;0.012116;0.00026811;0;0.0693899999999998;-159
31.25;-24.75;1984;-0.37101;-0.01519;-0.05852;0.00503199999999998;0.012062;0;0.3005;-87
32.25;-23.25;1984;0.14156;-0.07856;0.2296;0.00369399999999998;0.011042;0;0.00760000000000005;-214
32.25;-22.75;1984;0.1966;-0.10462;-0.584937;-0.00104799999999999;-0.0008643;0;0.250819999999999;-291
31.25;-22.25;1984;-0.58868;-0.16386;0.0219590000000001;0.010526;-0.000111770000000001;0;0;-24
32.25;-21.75;1984;1.15967;0.56775;0.298066;-0.000604599999999997;-0.017677;0;0;-48
30.75;-22.75;1984;-1.32836;-0.18433;-0.265877;0.000648599999999999;-0.014336;0;0;242
31.75;-24.75;1984;0.42219;0.26829;0.371311;0.000530700000000002;-0.025483;0;0;-8
31.25;-21.75;1984;0.29094;0.26954;-0.454424;0.000130499999999999;-0.012297;0;0;-119
31.75;-23.25;1984;0.90787;0.43421;0.370525;0.004242;-0.000961500000000004;0;0;-81
31.75;-24.25;1984;0.00270999999999999;0.155185;0.034429;0.00126399999999999;-7.03100000000001e-05;0;0;-35
30.75;-24.25;1984;0.33322;-0.00590999999999986;-0.530485;-0.000273999999999996;-0.0059694;0;0;-121
32.25;-23.75;1984;0.34733;0.05345;0.227891;0.00827599999999998;0.0020836;0;0.448469999999999;-89
30.75;-21.75;1984;-0.27932;0.1443;-0.028628;0.009159;2.59800000000001e-05;0;0.0345900000000001;-134
30.75;-23.25;1984;-0.78185;-0.26022;-0.018279;-0.00355899999999998;-0.02101;0;0;191
32.25;-24.75;1984;0.77816;0.629901;0.299929;-7.42e-05;-0.000479000000000007;0;0;22
30.75;-22.25;1984;-0.6339;-0.13506;0.00793500000000003;0.011302;0.0019554;0;0;66
31.75;-22.25;1984;0.5758;0.38077;0.132785;0.016027;0.0029012;0;0;115
31.25;-23.25;1984;-0.66462;-0.20434;0.0216879999999999;0.005324;0.00193500000000002;0;0;42
31.75;-23.75;1984;0.0160300000000002;-0.0710300000000001;0.694531;-0.00169999999999999;-0.0105538;0;-1.33707;64
32.25;-25.25;1984;0.75644;0.50299;0.450321;0.000884300000000005;-0.00261299999999998;0;0;171
31.75;-21.75;1984;-0.94887;-0.19299;-0.222071;-0.000222600000000003;0.000221999999999944;0;0;-30
32.25;-22.25;1984;0.0882099999999997;-0.16852;-0.671954;-0.003912;-0.021094;0;0;-461
31.75;-22.75;1984;-0.46952;-0.49217;0.020722;0.002525;-0.002363;0;0;190
31.25;-25.25;1985;-0.82042;-0.548718;-0.146942;0.00426399999999999;0.015726;0;0.543699999999998;-76
32.25;-24.25;1985;-0.505985;-0.417861;-0.16955;0.000781400000000002;0.02622;0.00185999999999997;0.815899999999999;219
31.25;-24.25;1985;-0.34616;-0.29504;0.169541;-0.0002098;-0.0245829999999999;0;-1.5834;110
31.25;-22.75;1985;-0.87661;-0.49273;-0.107239;0.010846;-6.56000000000059e-05;0;0;268
31.75;-25.25;1985;-0.849993;-0.459424;0.063903;8.50000000000017e-05;-0.00675700000000001;0;0;123
31.25;-23.75;1985;-0.99449;-0.178318;-0.588248;-0.001162;-0.013973;0;0;-415
30.75;-25.25;1985;-0.21739;0.10824;-0.0728599999999999;-0.009576;7.38600000000002e-05;0.0883480000000001;0;116
30.75;-23.75;1985;0.21977;-0.20211;0.0639;-0.000195000000000001;-0.015384;0;-1.031;-407
30.75;-24.75;1985;0.58331;-0.0223899999999997;0.107247;0.010482;0.00027297;0;0.0622199999999999;-65
31.25;-24.75;1985;-0.46991;-0.54245;-0.0618819999999999;0.005471;0.012833;0.17258;0.493499999999999;41
32.25;-23.25;1985;-1.76793;-0.82909;-0.639201;-0.00669900000000001;-0.00376700000000002;0;0.0853999999999999;-447
32.25;-22.75;1985;-0.84299;-0.55914;0.293436;-0.013368;-0.0015469;0;0;178
31.25;-22.25;1985;-1.29724;-0.80955;-0.21037;0.00947200000000001;-0.00025881;0;0;-121
32.25;-21.75;1985;-1.27173;-0.58643;-0.283405;-0.000253900000000001;-0.01696;0;0;-19
30.75;-22.75;1985;-0.51872;-0.51549;-0.321088;0.000825600000000003;-0.013421;0;0;134
31.75;-24.75;1985;-1.6807;-0.74915;-0.166843;0.0008173;-0.024799;0;-0.116400000000002;175
31.25;-21.75;1985;-1.11898;-0.74947;0.059185;-0.000359699999999998;-0.017575;0;0;15
31.75;-23.25;1985;-1.81342;-0.99539;-0.860561;-0.00522900000000001;-0.0049761;0;0;-60
31.75;-24.25;1985;0.17882;-0.10587;-0.059198;0.002419;-6.711e-05;0;0;184
30.75;-24.25;1985;0.56671;0.00819999999999999;0.652005;0.00147600000000001;-0.0060141;0;0;149
32.25;-23.75;1985;-1.909;-0.701834;-0.531075;0.011856;0.00409859999999999;0;0.6454;101
30.75;-21.75;1985;-1.15155;-0.572902;-0.247069;0.00662400000000002;-2.497e-05;0;0.47718;46
30.75;-23.25;1985;-0.93656;-0.45597;-0.26721;-0.00313800000000002;-0.022352;0;0;-69
32.25;-24.75;1985;-1.551442;-1.024851;-0.336338;-7.74e-05;-0.00322900000000004;0;0;461
30.75;-22.25;1985;-1.26294;-0.55631;-0.298758;0.012374;0.002678;0;0;-111
31.75;-22.25;1985;-2.32122;-0.88655;-0.622942;-0.00473499999999999;-0.0015984;-0.0265900000000001;0;-107
31.25;-23.25;1985;-1.12539;-0.914574;-0.233509;0.004743;0.000259999999999982;0;0;277
31.75;-23.75;1985;-1.73609;-0.74321;-0.429295;0.00462899999999999;-0.00409770000000001;0;0;283
32.25;-25.25;1985;-1.23532;-0.856037;-0.117603;0.0013822;0.00888899999999998;0;-1.698;411
31.75;-21.75;1985;-2.08752;-1.52511;-0.328596;-0.000226900000000002;0.000226999999999977;0;0.493300000000005;10
32.25;-22.25;1985;-1.15895;-1.18739;0.357271;-0.00190399999999999;-0.00867299999999999;0;-2.4603;610
31.75;-22.75;1985;-0.83955;-0.363105;-0.200676;0.00773400000000002;-0.0011486;0;0;184
31.25;-25.25;1986;1.01099;0.830338;0.136534;0.00450299999999998;0.017216;0.14038;0.915900000000001;976
32.25;-24.25;1986;0.604275;0.376824;0.10271;0.000620999999999997;0.024914;0;0.4694;723
31.25;-24.25;1986;-0.30888;-0.134687;-0.076674;-0.000172499999999999;-0.020201;0;-4.7171;500
31.25;-22.75;1986;0.18903;0.14903;0.120641;0.010254;0.000499600000000003;0;0;140
31.75;-25.25;1986;0.654333;0.293554;-0.318298;0.000182499999999999;-0.00389200000000001;0;-0.614899999999999;445
31.25;-23.75;1986;1.5422;0.739678;0.598565;0.000764500000000001;-0.00753000000000001;0;-0.61288;250
30.75;-25.25;1986;0.10896;0.10959;-0.371372;-0.016938;-0.000185940000000001;0;0;-78
30.75;-23.75;1986;1.59757;0.84039;0.826919;0.001799;-0.00833200000000001;0;0;268
30.75;-24.75;1986;0.2854;0.22483;-0.739994;0.00110500000000002;8.94999999999997e-05;0;0.0873499999999998;-97
31.25;-24.75;1986;0.36333;0.43893;0.0255469999999999;0.00536999999999999;0.014041;0.06664;0.7851;453
32.25;-23.25;1986;0.3548;-0.031841;0.011837;-0.00984299999999999;-0.010088;0;0;-129
32.25;-22.75;1986;-0.0496499999999997;-0.24706;-0.120777;-0.010969;-0.0015369;0;0;287
31.25;-22.25;1986;-0.0590299999999999;0.27833;-0.040423;0.013289;-5.65399999999999e-05;0;0;24
32.25;-21.75;1986;0.66496;0.29228;-0.122875;0.000339199999999998;-0.00875599999999999;0;-2.3474;-228
30.75;-22.75;1986;1.37375;0.62933;0.278138;0.000970099999999995;-0.012002;0;0;43
31.75;-24.75;1986;-0.01376;0.05941;-0.234103;0.001795;-0.00825900000000002;0;-2.3218;236
31.25;-21.75;1986;0.60249;0.29946;0.413793;-0.0002495;-0.020807;0;0;-28
31.75;-23.25;1986;0.48447;0.11595;0.404295;-0.00762699999999999;-0.00706340000000001;0;0;270
31.75;-24.25;1986;0.0708900000000001;0.0987399999999998;0.093257;0.013264;2.234e-05;0;0.0315700000000003;180
30.75;-24.25;1986;0.85766;0.51265;-0.12535;-0.00129300000000002;-0.00644359999999999;0;0;171
32.25;-23.75;1986;0.51704;0.223364;0.070144;0.017127;0.0084188;0;0.400059999999999;183
30.75;-21.75;1986;0.57586;0.333412;0.150446;0.011063;3.37000000000002e-05;0;0.531070000000001;9
30.75;-23.25;1986;1.40708;0.63843;-0.100165;-0.002968;-0.022998;0;0;-561
32.25;-24.75;1986;0.717722;0.38841;0.069924;-9.72000000000004e-05;-0.0068689999999999;0;0;605
30.75;-22.25;1986;-0.00905;0.10827;-0.047641;0.01128;0.0026492;0;0.13194;137
31.75;-22.25;1986;1.60921;0.36414;0.391491;-0.005214;-0.0027264;0;0;176
31.25;-23.25;1986;-0.28278;0.317274;-0.08987;0.00390500000000002;2.39999999999962e-05;0;0;258
31.75;-23.75;1986;0.22824;0.0412699999999999;0.049766;0.00792900000000001;0.00102770000000001;0;0;231
32.25;-25.25;1986;0.39528;0.200917;-0.201194;0.0015701;0.014262;0;0;436
31.75;-21.75;1986;2.08638;1.12772;0.252966;-0.000214599999999995;0.000215000000000076;0;0.785599999999995;440
32.25;-22.25;1986;0.14321;0.25656;0.093657;-0.000895000000000007;-0.00137199999999998;0;0;209
31.75;-22.75;1986;-0.13537;0.141156;0.010096;0.012302;0.000561700000000005;0;0;131
31.25;-25.25;1987;0.82188;0.57093;0.129037;0.00434100000000004;0.018162;0.27836;1.3297;-615
32.25;-24.25;1987;0.48554;0.204837;0.172194;0.000490900000000002;0.0242570000000001;0.0180100000000001;0.7864;273
31.25;-24.25;1987;1.05565;0.477527;0.294936;-0.000111400000000001;-0.013926;0;0;-437
31.25;-22.75;1987;1.4487;0.71129;0.427625;0.009189;0.000249399999999997;0;0;137
31.75;-25.25;1987;1.26436;0.46116;0.557058;0.000276999999999999;-0.006575;0;0;-382
31.25;-23.75;1987;-0.0967199999999999;-0.13961;0.069188;0.00447889999999999;0.00570100000000001;0;0;-20
30.75;-25.25;1987;0.88321;0.70214;-0.240432;-0.015418;-0.00023756;0;0;-112
30.75;-23.75;1987;0.37739;0.14444;0.19226;0.00264500000000001;-0.008382;0;0;-80
30.75;-24.75;1987;0.59507;0.39129;0.710324;0.00117299999999998;6.92800000000001e-05;0;0;-1
31.25;-24.75;1987;0.79186;0.22899;0.181272;0.00508500000000001;0.014731;0.44605;0.894000000000002;-290
32.25;-23.25;1987;1.99257;0.962771;0.670882;-0.013675;-0.018007;0;0;-171
32.25;-22.75;1987;1.2323;0.74421;0.70947;-0.020161;-0.0019171;0;0;290
31.25;-22.25;1987;1.20975;0.50291;0.326656;0.017594;0.00033143;0;0.323519999999999;73
32.25;-21.75;1987;0.8309;0.31964;0.486303;-0.000220699999999997;-0.018692;0;-0.308999999999997;61
30.75;-22.75;1987;0.74297;0.29849;0.305637;0.0010666;-0.0107;-0.25729;0;-6
31.75;-24.75;1987;1.98222;1.03597;0.558716;0.0022993;0.00120200000000004;0;0;-139
31.25;-21.75;1987;2.36366;1.28223;0.736873;0.0014956;-0.012434;0;-1.93754;193
31.75;-23.25;1987;0.232;0.30631;0.197893;0.00167799999999999;-0.0023014;0;-0.4937;-181
31.75;-24.25;1987;1.3502;0.71877;0.473319;0.02163;0.00012907;0;0.585669999999999;-97
30.75;-24.25;1987;1.85515;1.00682;0.945877;0.00679199999999999;-0.0056601;0;0;-74
32.25;-23.75;1987;1.39695;0.72265;0.365014;0.014766;0.008187;0;0.46199;-248
30.75;-21.75;1987;0.68926;0.36698;0.175183;0.020471;0.00017751;0.10327;0.65593;187
30.75;-23.25;1987;0.40359;0.14019;0.483821;-0.00633099999999999;-0.03399;0;0;-60
32.25;-24.75;1987;0.67408;0.348121;0.192167;-0.000100599999999999;-0.00474000000000008;0;0;-162
30.75;-22.25;1987;1.48339;0.69038;0.362741;0.010153;0.0026359;0;0.63835;69
31.75;-22.25;1987;0.40557;0.30653;0.341385;-0.003027;-0.0027345;0.0289700000000002;0;593
31.25;-23.25;1987;1.12862;0.48931;0.232895;0.00425399999999998;0.000542000000000015;0.14869;0;-137
31.75;-23.75;1987;1.03265;0.48276;0.233925;0.007704;0.000564599999999998;0.0368200000000001;0.0579400000000003;-63
32.25;-25.25;1987;1.09662;0.67836;0.134296;0.0014877;0.014402;0;0.7104;-124
31.75;-21.75;1987;-0.82687;-1.01235;0.00645400000000007;-0.0001928;0.000192999999999999;0;0.540700000000001;909
32.25;-22.25;1987;-0.118;-0.11145;-0.406051;-0.003272;-0.00935000000000002;0;0;-361
31.75;-22.75;1987;0.84057;0.467819;0.266995;0.00873300000000002;-0.0002044;0;0;-169
