long;lat;year;c4_biomass;c3_biomass;dead_grass_biomass;savanna_tree_cover;forest_tree_cover;tree_leaf_biomass;tree_stem_biomass;trees_per_ha
31.75;-21.75;1982;2.80038;1.57054;0.55709;0.0299717;0.970028;3.42093;46.9689;3583
31.75;-22.75;1982;2.41769;1.35143;0.574992;0.0188422;0.890529;1.68371;26.0293;2850
31.75;-24.25;1983;1.35119;0.958453;0.284601;0.0165469;0.983453;1.6884;36.005;2021
31.25;-24.25;1983;1.56356;1.03919;0.296132;0.0180688;0.981931;2.39471;43.8979;2515
32.25;-23.75;1983;3.25926;2.00852;0.718051;0.013496;0.828227;2.20152;28.5193;2056
30.75;-24.75;1983;3.24746;2.56404;0.881337;0.00765827;0.501941;1.33254;12.5402;2600
30.75;-25.25;1983;2.72596;2.26625;0.706581;0.00789465;0.519031;1.70112;14.6014;2765
31.75;-24.75;1983;1.94197;1.51296;0.354159;0.0172941;0.95569;2.94863;44.6386;2463
31.25;-23.75;1983;2.8623;1.81676;0.533393;0.0219421;0.978058;2.41887;38.4849;2674
30.75;-24.25;1983;1.26272;1.02586;0.206193;0.0271799;0.97282;3.29219;57.519;2127
31.25;-22.75;1983;2.56527;1.31138;0.495354;0.0366717;0.963328;2.02003;31.7217;2546
31.75;-23.25;1983;2.99184;1.76876;0.709452;0.019052;0.731732;1.3823;23.7421;2521
32.25;-24.75;1983;1.16065;0.944569;0.233785;0.0136577;0.9811;2.77961;47.374;2299
31.25;-24.75;1983;2.80651;1.78241;0.625644;0.0140327;0.888214;2.6741;40.6976;2387
32.25;-23.25;1983;3.35616;2.04848;0.65311;0.0236773;0.899294;2.06733;28.9779;3054
32.25;-24.25;1983;1.7785;1.22881;0.424261;0.0241614;0.932575;1.91398;35.4954;2843
30.75;-22.75;1983;1.99916;1.38717;0.436561;0.0385075;0.961492;3.06187;49.3408;3396
31.25;-22.25;1983;3.1591;1.81279;0.640806;0.0305282;0.895184;1.64572;25.0873;3078
31.75;-25.25;1983;1.36997;1.08398;0.224783;0.0151828;0.984817;3.7885;53.5303;2910
32.25;-22.75;1983;2.35853;1.57114;0.47863;0.0261155;0.973884;2.55684;32.7363;2869
31.25;-25.25;1983;2.59235;1.5739;0.610461;0.0316659;0.521491;2.54679;31.6211;2780
30.75;-21.75;1983;1.55655;1.00308;0.34298;0.0469072;0.914532;1.96713;28.04;3563
31.25;-21.75;1983;1.76187;1.24008;0.352893;0.0478107;0.952189;2.36103;35.4879;3473
32.25;-21.75;1983;1.41922;1.0535;0.291381;0.0405452;0.959455;2.81718;51.4851;4653
30.75;-23.75;1983;1.0847;0.429116;0.234214;0.0355559;0.964444;2.74946;49.472;5761
30.75;-23.25;1983;2.3484;1.48186;0.442409;0.0354134;0.964587;2.61951;47.754;5313
31.25;-23.25;1983;2.28297;1.48223;0.426392;0.029414;0.970586;2.0958;37.3329;2751
32.25;-22.25;1983;3.70345;2.47965;0.632253;0.020618;0.979382;3.09592;41.5136;2505
31.75;-23.75;1983;2.51034;1.68029;0.533532;0.0204152;0.857356;1.70271;30.9455;1695
32.25;-25.25;1983;0.8351;0.748226;0.15272;0.0114166;0.988583;3.92164;58.7078;2553
31.75;-22.25;1983;3.10206;1.67779;0.53969;0.0314816;0.968518;2.30669;31.5025;2793
30.75;-22.25;1983;2.82588;1.62475;0.55179;0.0392636;0.95619;2.22849;29.1954;3034
31.75;-21.75;1983;3.78266;2.51018;0.773895;0.0298516;0.970148;3.42093;46.9689;3709
31.75;-22.75;1983;1.82831;1.16699;0.394225;0.0187199;0.889681;1.68371;26.0293;2739
31.75;-24.25;1984;1.86977;1.32812;0.370988;0.016392;0.983608;1.6884;36.005;1855
31.25;-24.25;1984;2.06386;1.42967;0.386882;0.0179323;0.982068;2.39471;43.8979;2277
32.25;-23.75;1984;3.09608;1.60085;0.840541;0.0134719;0.822786;2.20152;28.5193;1911
30.75;-24.75;1984;2.11586;2.09166;0.638135;0.00756347;0.504053;1.33254;12.5402;2373
30.75;-25.25;1984;2.64522;1.93376;0.796704;0.00792043;0.520893;1.70112;14.6014;2457
31.75;-24.75;1984;2.20293;1.70092;0.479172;0.0172185;0.956508;2.94863;44.6386;2268
31.25;-23.75;1984;2.41733;1.59614;0.561672;0.0217484;0.978252;2.41887;38.4849;2474
30.75;-24.25;1984;1.78504;1.33157;0.31299;0.0269668;0.973033;3.29219;57.519;2102
31.25;-22.75;1984;2.1206;1.33437;0.405209;0.0365136;0.963486;2.02003;31.8325;2584
31.75;-23.25;1984;3.59463;2.11052;0.993921;0.0189076;0.728983;1.3823;23.7421;2204
32.25;-24.75;1984;2.08576;1.55881;0.520208;0.0133831;0.983071;2.77961;47.374;2348
31.25;-24.75;1984;2.1839;1.68895;0.511025;0.0140039;0.879513;2.6741;40.6976;2168
32.25;-23.25;1984;3.24538;1.89322;0.831497;0.0235268;0.898381;2.06733;28.9779;2787
32.25;-24.25;1984;1.73353;1.01475;0.41179;0.0241028;0.933878;1.91398;35.4954;2626
30.75;-22.75;1984;2.23642;1.54355;0.503343;0.0385648;0.961435;3.06187;49.3408;3249
31.25;-22.25;1984;2.85219;1.71924;0.62452;0.0304497;0.896035;1.64572;25.0873;2911
31.75;-25.25;1984;1.66481;1.11556;0.353724;0.0151234;0.984877;3.7885;53.5303;2983
32.25;-22.75;1984;3.27158;2.01182;0.657495;0.0260313;0.973969;2.55684;32.7363;2762
31.25;-25.25;1984;2.25978;1.57277;0.714644;0.0313887;0.517389;2.54679;31.6211;2499
30.75;-21.75;1984;1.77876;1.23036;0.362702;0.0465909;0.914611;1.96713;28.0617;3347
31.25;-21.75;1984;2.05258;1.48499;0.404598;0.0476337;0.952366;2.36103;35.4879;3234
32.25;-21.75;1984;1.79784;1.13045;0.334883;0.040418;0.959582;2.81718;51.9656;4755
30.75;-23.75;1984;1.93037;1.36532;0.380987;0.0354466;0.964553;2.74946;49.472;5583
30.75;-23.25;1984;1.91935;1.28884;0.460945;0.0351266;0.964873;2.61951;47.754;5639
31.25;-23.25;1984;2.05003;1.40653;0.402989;0.0293146;0.970685;2.0958;37.3329;2692
32.25;-22.25;1984;3.69101;2.34566;0.655764;0.020528;0.979472;3.09592;41.5136;2441
31.75;-23.75;1984;2.24732;1.55367;0.510337;0.0204469;0.857883;1.70271;30.9455;1585
32.25;-25.25;1984;1.76555;1.39983;0.441476;0.0114134;0.988587;3.92164;58.7078;2773
31.75;-22.25;1984;3.39125;1.97133;0.631412;0.0315073;0.968493;2.30669;31.5158;2805
30.75;-22.25;1984;2.60149;1.57821;0.598466;0.0393534;0.955947;2.22849;29.1954;3181
31.75;-21.75;1984;2.92216;2.36611;0.574682;0.0297495;0.970251;3.42093;46.9689;3567
31.75;-22.75;1984;1.91606;1.05785;0.383645;0.0186503;0.890697;1.68371;26.0293;2664
31.75;-24.25;1985;1.20085;0.925463;0.229103;0.0162393;0.983761;1.72391;36.005;2155
31.25;-24.25;1985;1.46636;0.982358;0.336157;0.0177644;0.982236;2.39471;43.8979;2243
32.25;-23.75;1985;1.30458;0.729765;0.370815;0.0134566;0.817814;2.20152;28.5193;2006
30.75;-24.75;1985;2.27086;1.8884;0.58676;0.0074939;0.504846;1.33254;12.5402;2323
30.75;-25.25;1985;2.03214;1.74257;0.609721;0.00793039;0.523383;1.70112;14.6014;2557
31.75;-24.75;1985;1.15699;0.856765;0.403842;0.0171457;0.958477;2.94863;44.6386;2744
31.25;-23.75;1985;1.01593;0.588124;0.248667;0.0215653;0.978435;2.41887;38.4849;2417
30.75;-24.25;1985;1.20206;0.863386;0.244111;0.0267605;0.97324;3.29219;57.519;2194
31.25;-22.75;1985;0.952412;0.804666;0.220115;0.0362923;0.963708;2.02003;32.2337;2890
31.75;-23.25;1985;1.81809;1.03867;0.507548;0.0187995;0.727653;1.3823;23.7421;2278
32.25;-24.75;1985;0.573192;0.53954;0.200718;0.0130967;0.984102;2.77961;47.5621;2853
31.25;-24.75;1985;1.46766;1.02509;0.392494;0.0140406;0.871984;2.6741;40.6976;2198
32.25;-23.25;1985;1.41223;0.980047;0.359235;0.0233896;0.898395;2.06733;28.9779;2664
32.25;-24.25;1985;0.797025;0.607045;0.197026;0.0240296;0.93495;2.00941;35.4954;2764
30.75;-22.75;1985;1.43259;1.05111;0.302603;0.038608;0.961392;3.06187;49.3408;3281
31.25;-22.25;1985;1.07575;0.923176;0.335111;0.0303668;0.8978;1.64572;25.0903;2867
31.75;-25.25;1985;0.928472;0.800636;0.402719;0.0150563;0.984944;3.7885;53.5303;3199
32.25;-22.75;1985;1.85932;1.00801;0.378002;0.025972;0.974028;2.55684;32.7363;2929
31.25;-25.25;1985;1.35867;1.03148;0.514488;0.0311274;0.515626;2.54679;31.6211;2587
30.75;-21.75;1985;1.0561;0.639274;0.247114;0.0463255;0.915136;1.96713;28.1177;3474
31.25;-21.75;1985;0.757292;0.710836;0.209208;0.0474672;0.952533;2.36103;35.6462;3730
32.25;-21.75;1985;1.00893;0.487171;0.248448;0.0403095;0.959691;2.81718;52.4551;4825
30.75;-23.75;1985;1.44202;0.847899;0.298322;0.0353319;0.964668;2.74946;49.5953;5269
30.75;-23.25;1985;1.12014;0.803246;0.267465;0.0348528;0.965147;2.61951;48.2721;6036
31.25;-23.25;1985;0.886011;0.785961;0.21281;0.0292018;0.970798;2.0958;37.4127;2765
32.25;-22.25;1985;2.39224;1.23684;0.520393;0.0204354;0.979565;3.09592;41.5136;3189
31.75;-23.75;1985;1.01118;0.863958;0.268718;0.0204441;0.858975;1.70271;30.9455;1949
32.25;-25.25;1985;1.10907;0.931301;0.513053;0.0113749;0.988625;3.92164;58.7078;3927
31.75;-22.25;1985;1.47753;1.1732;0.346803;0.0314879;0.968512;2.30669;31.5286;2793
30.75;-22.25;1985;1.39559;0.916589;0.350316;0.0394111;0.956021;2.22849;29.1954;2991
31.75;-21.75;1985;0.694517;0.780449;0.251728;0.0296436;0.970356;3.42093;46.9689;3590
31.75;-22.75;1985;1.43778;0.779132;0.297089;0.0185888;0.89058;1.68371;26.0293;2891
31.75;-24.25;1986;1.47745;1.05256;0.293564;0.0160919;0.983908;1.72391;36.0699;2579
