id;herd_id;type;lat;long;region;section;leading
0;0;ELEPHANT_BULL;-22.5221416666667;31.0871183333333;Nxanatseni-North Region;Pafuri;false
1;0;ELEPHANT_BULL;-22.5221416666667;31.0871183333333;Nxanatseni-North Region;Pafuri;false
2;1;ELEPHANT_BULL;-22.56165;31.1926933333333;Nxanatseni-North Region;Pafuri;false
3;1;ELEPHANT_BULL;-22.56165;31.1926933333333;Nxanatseni-North Region;Pafuri;false
4;1;ELEPHANT_BULL;-22.56165;31.1926933333333;Nxanatseni-North Region;Pafuri;false
5;1;ELEPHANT_BULL;-22.56165;31.1926933333333;Nxanatseni-North Region;Pafuri;false
6;1;ELEPHANT_BULL;-22.56165;31.1926933333333;Nxanatseni-North Region;Pafuri;false
7;2;ELEPHANT_BULL;-22.4990716666667;31.193215;Nxanatseni-North Region;Pafuri;false
8;3;ELEPHANT_CALF;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
9;3;ELEPHANT_CALF;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
10;3;ELEPHANT_CALF;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
11;3;ELEPHANT_CALF;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
12;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;true
13;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
14;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
15;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
16;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
17;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
18;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
19;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
20;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
21;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
22;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
23;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
24;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
25;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
26;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
27;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
28;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
29;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
30;3;ELEPHANT_COW;-22.4314883333333;31.2185883333333;Nxanatseni-North Region;Pafuri;false
31;4;ELEPHANT_BULL;-22.6421833333333;31.1657016666667;Nxanatseni-North Region;Punda Maria;false
32;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;true
33;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
34;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
35;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
36;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
37;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
38;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
39;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
40;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
41;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
42;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
43;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
44;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
45;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
46;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
47;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
48;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
49;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
50;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
51;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
52;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
53;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
54;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
55;5;ELEPHANT_COW;-22.6787483333333;31.1554366666667;Nxanatseni-North Region;Punda Maria;false
56;6;ELEPHANT_BULL;-22.6627483333333;31.1555116666667;Nxanatseni-North Region;Punda Maria;false
57;6;ELEPHANT_BULL;-22.6627483333333;31.1555116666667;Nxanatseni-North Region;Punda Maria;false
58;6;ELEPHANT_BULL;-22.6627483333333;31.1555116666667;Nxanatseni-North Region;Punda Maria;false
59;6;ELEPHANT_BULL;-22.6627483333333;31.1555116666667;Nxanatseni-North Region;Punda Maria;false
60;7;ELEPHANT_BULL;-22.6664666666667;31.1455766666667;Nxanatseni-North Region;Punda Maria;false
61;7;ELEPHANT_BULL;-22.6664666666667;31.1455766666667;Nxanatseni-North Region;Punda Maria;false
62;8;ELEPHANT_BULL;-22.6741416666667;31.137775;Nxanatseni-North Region;Punda Maria;false
63;8;ELEPHANT_BULL;-22.6741416666667;31.137775;Nxanatseni-North Region;Punda Maria;false
64;8;ELEPHANT_BULL;-22.6741416666667;31.137775;Nxanatseni-North Region;Punda Maria;false
65;9;ELEPHANT_CALF;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
66;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;true
67;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
68;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
69;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
70;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
71;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
72;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
73;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
74;9;ELEPHANT_COW;-22.675045;31.13681;Nxanatseni-North Region;Punda Maria;false
75;10;ELEPHANT_BULL;-22.7870583333333;31.1367933333333;Nxanatseni-North Region;Punda Maria;false
76;11;ELEPHANT_BULL;-22.6681566666667;31.126375;Nxanatseni-North Region;Punda Maria;false
77;11;ELEPHANT_BULL;-22.6681566666667;31.126375;Nxanatseni-North Region;Punda Maria;false
78;12;ELEPHANT_BULL;-22.7749283333333;31.070275;Nxanatseni-North Region;Punda Maria;false
79;12;ELEPHANT_BULL;-22.7749283333333;31.070275;Nxanatseni-North Region;Punda Maria;false
80;13;ELEPHANT_BULL;-22.7125683333333;31.0720033333333;Nxanatseni-North Region;Punda Maria;false
81;13;ELEPHANT_BULL;-22.7125683333333;31.0720033333333;Nxanatseni-North Region;Punda Maria;false
82;14;ELEPHANT_BULL;-22.697505;31.0276416666667;Nxanatseni-North Region;Punda Maria;false
83;14;ELEPHANT_BULL;-22.697505;31.0276416666667;Nxanatseni-North Region;Punda Maria;false
84;14;ELEPHANT_BULL;-22.697505;31.0276416666667;Nxanatseni-North Region;Punda Maria;false
85;14;ELEPHANT_BULL;-22.697505;31.0276416666667;Nxanatseni-North Region;Punda Maria;false
86;14;ELEPHANT_BULL;-22.697505;31.0276416666667;Nxanatseni-North Region;Punda Maria;false
87;15;ELEPHANT_BULL;-22.8250916666667;31.025125;Nxanatseni-North Region;Punda Maria;false
88;16;ELEPHANT_BULL;-22.6808583333333;30.8994733333333;Nxanatseni-North Region;Punda Maria;false
89;16;ELEPHANT_BULL;-22.6808583333333;30.8994733333333;Nxanatseni-North Region;Punda Maria;false
90;17;ELEPHANT_CALF;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
91;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;true
92;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
93;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
94;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
95;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
96;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
97;17;ELEPHANT_COW;-22.6879366666667;30.9243683333333;Nxanatseni-North Region;Punda Maria;false
98;18;ELEPHANT_CALF;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
99;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;true
100;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
101;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
102;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
103;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
104;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
105;18;ELEPHANT_COW;-22.688135;30.9229183333333;Nxanatseni-North Region;Punda Maria;false
106;19;ELEPHANT_CALF;-22.70674;30.977325;Nxanatseni-North Region;Punda Maria;false
107;19;ELEPHANT_COW;-22.70674;30.977325;Nxanatseni-North Region;Punda Maria;true
108;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;true
109;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;false
110;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;false
111;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;false
112;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;false
113;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;false
114;20;ELEPHANT_COW;-22.6727966666667;30.980995;Nxanatseni-North Region;Punda Maria;false
115;21;ELEPHANT_CALF;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
116;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;true
117;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
118;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
119;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
120;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
121;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
122;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
123;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
124;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
125;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
126;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
127;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
128;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
129;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
130;21;ELEPHANT_COW;-22.66963;30.99689;Nxanatseni-North Region;Punda Maria;false
131;22;ELEPHANT_CALF;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
132;22;ELEPHANT_CALF;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
133;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;true
134;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
135;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
136;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
137;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
138;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
139;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
140;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
141;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
142;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
143;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
144;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
145;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
146;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
147;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
148;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
149;22;ELEPHANT_COW;-22.673575;31.0004633333333;Nxanatseni-North Region;Punda Maria;false
150;23;ELEPHANT_CALF;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
151;23;ELEPHANT_CALF;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
152;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;true
153;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
154;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
155;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
156;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
157;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
158;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
159;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
160;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
161;23;ELEPHANT_COW;-22.60879;31.01822;Nxanatseni-North Region;Punda Maria;false
162;24;ELEPHANT_BULL;-22.5274433333333;31.080055;Nxanatseni-North Region;Pafuri;false
163;25;ELEPHANT_BULL;-22.56249;31.0954183333333;Nxanatseni-North Region;Punda Maria;false
164;25;ELEPHANT_BULL;-22.56249;31.0954183333333;Nxanatseni-North Region;Punda Maria;false
165;26;ELEPHANT_BULL;-22.5689916666667;31.100795;Nxanatseni-North Region;Punda Maria;false
166;26;ELEPHANT_BULL;-22.5689916666667;31.100795;Nxanatseni-North Region;Punda Maria;false
167;27;ELEPHANT_CALF;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
168;27;ELEPHANT_CALF;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
169;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;true
170;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
171;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
172;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
173;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
174;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
175;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
176;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
177;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
178;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
179;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
180;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
181;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
182;27;ELEPHANT_COW;-22.6228416666667;31.034805;Nxanatseni-North Region;Punda Maria;false
183;28;ELEPHANT_BULL;-22.657795;31.0272283333333;Nxanatseni-North Region;Punda Maria;false
184;28;ELEPHANT_BULL;-22.657795;31.0272283333333;Nxanatseni-North Region;Punda Maria;false
185;28;ELEPHANT_BULL;-22.657795;31.0272283333333;Nxanatseni-North Region;Punda Maria;false
186;28;ELEPHANT_BULL;-22.657795;31.0272283333333;Nxanatseni-North Region;Punda Maria;false
187;29;ELEPHANT_BULL;-22.6586566666667;31.0249566666667;Nxanatseni-North Region;Punda Maria;false
188;30;ELEPHANT_BULL;-22.65238;31.03316;Nxanatseni-North Region;Punda Maria;false
189;31;ELEPHANT_BULL;-22.65175;31.0502483333333;Nxanatseni-North Region;Punda Maria;false
190;31;ELEPHANT_BULL;-22.65175;31.0502483333333;Nxanatseni-North Region;Punda Maria;false
191;31;ELEPHANT_BULL;-22.65175;31.0502483333333;Nxanatseni-North Region;Punda Maria;false
192;31;ELEPHANT_BULL;-22.65175;31.0502483333333;Nxanatseni-North Region;Punda Maria;false
193;32;ELEPHANT_BULL;-22.627515;31.0891016666667;Nxanatseni-North Region;Punda Maria;false
194;33;ELEPHANT_BULL;-22.6364983333333;31.0962933333333;Nxanatseni-North Region;Punda Maria;false
195;34;ELEPHANT_BULL;-22.630995;31.116485;Nxanatseni-North Region;Punda Maria;false
196;35;ELEPHANT_COW;-22.6896716666667;30.90651;Nxanatseni-North Region;Punda Maria;true
197;35;ELEPHANT_COW;-22.6896716666667;30.90651;Nxanatseni-North Region;Punda Maria;false
198;35;ELEPHANT_COW;-22.6896716666667;30.90651;Nxanatseni-North Region;Punda Maria;false
199;35;ELEPHANT_COW;-22.6896716666667;30.90651;Nxanatseni-North Region;Punda Maria;false
200;36;ELEPHANT_CALF;-22.6550016666667;30.9133266666667;OKNP;OKNP;false
201;36;ELEPHANT_COW;-22.6550016666667;30.9133266666667;OKNP;OKNP;true
202;36;ELEPHANT_COW;-22.6550016666667;30.9133266666667;OKNP;OKNP;false
203;36;ELEPHANT_COW;-22.6550016666667;30.9133266666667;OKNP;OKNP;false
204;37;ELEPHANT_CALF;-22.64061;30.9092533333333;OKNP;OKNP;false
205;37;ELEPHANT_CALF;-22.64061;30.9092533333333;OKNP;OKNP;false
206;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;true
207;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
208;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
209;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
210;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
211;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
212;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
213;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
214;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
215;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
216;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
217;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
218;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
219;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
220;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
221;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
222;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
223;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
224;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
225;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
226;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
227;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
228;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
229;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
230;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
231;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
232;37;ELEPHANT_COW;-22.64061;30.9092533333333;OKNP;OKNP;false
233;38;ELEPHANT_COW;-22.35232;31.085505;OKNP;OKNP;true
234;39;ELEPHANT_BULL;-22.3516533333333;31.0846966666667;OKNP;OKNP;false
235;39;ELEPHANT_BULL;-22.3516533333333;31.0846966666667;OKNP;OKNP;false
236;39;ELEPHANT_BULL;-22.3516533333333;31.0846966666667;OKNP;OKNP;false
237;40;ELEPHANT_COW;-22.3502016666667;31.0805783333333;OKNP;OKNP;true
238;41;ELEPHANT_BULL;-22.3497483333333;31.0784833333333;OKNP;OKNP;false
239;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;true
240;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
241;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
242;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
243;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
244;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
245;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
246;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
247;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
248;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
249;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
250;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
251;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
252;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
253;42;ELEPHANT_COW;-22.4111416666667;31.0999316666667;Nxanatseni-North Region;Pafuri;false
254;43;ELEPHANT_CALF;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
255;43;ELEPHANT_CALF;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
256;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;true
257;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
258;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
259;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
260;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
261;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
262;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
263;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
264;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
265;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
266;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
267;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
268;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
269;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
270;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
271;43;ELEPHANT_COW;-22.4089716666667;31.1024266666667;Nxanatseni-North Region;Pafuri;false
272;44;ELEPHANT_BULL;-22.3901383333333;31.10337;Nxanatseni-North Region;Pafuri;false
273;44;ELEPHANT_BULL;-22.3901383333333;31.10337;Nxanatseni-North Region;Pafuri;false
274;44;ELEPHANT_BULL;-22.3901383333333;31.10337;Nxanatseni-North Region;Pafuri;false
275;44;ELEPHANT_BULL;-22.3901383333333;31.10337;Nxanatseni-North Region;Pafuri;false
276;45;ELEPHANT_BULL;-22.3902016666667;31.1058916666667;Nxanatseni-North Region;Pafuri;false
277;46;ELEPHANT_BULL;-22.386655;31.1066433333333;Nxanatseni-North Region;Pafuri;false
278;47;ELEPHANT_CALF;-22.387105;31.1240133333333;Nxanatseni-North Region;Pafuri;false
279;47;ELEPHANT_CALF;-22.387105;31.1240133333333;Nxanatseni-North Region;Pafuri;false
280;47;ELEPHANT_CALF;-22.387105;31.1240133333333;Nxanatseni-North Region;Pafuri;false
281;47;ELEPHANT_CALF;-22.387105;31.1240133333333;Nxanatseni-North Region;Pafuri;false
